date,datetime,SPOSTMIN,SACTMIN
12/21/2018,12/21/2018 16:44,75,
12/21/2018,12/21/2018 16:51,80,
12/21/2018,12/21/2018 16:58,70,
12/21/2018,12/21/2018 17:02,70,
12/21/2018,12/21/2018 17:09,120,
12/21/2018,12/21/2018 17:16,115,
12/21/2018,12/21/2018 17:23,95,
12/21/2018,12/21/2018 17:29,95,
12/21/2018,12/21/2018 17:37,85,
12/21/2018,12/21/2018 17:44,85,
12/21/2018,12/21/2018 17:51,115,
12/21/2018,12/21/2018 17:58,90,
12/21/2018,12/21/2018 18:02,85,
12/21/2018,12/21/2018 18:09,90,
12/21/2018,12/21/2018 18:16,100,
12/21/2018,12/21/2018 18:23,105,
12/21/2018,12/21/2018 18:29,105,
12/21/2018,12/21/2018 18:37,105,
12/21/2018,12/21/2018 17:05,,95
12/21/2018,12/21/2018 18:44,105,
12/21/2018,12/21/2018 18:51,105,
12/21/2018,12/21/2018 18:58,105,
12/21/2018,12/21/2018 19:02,105,
12/21/2018,12/21/2018 19:09,80,
12/21/2018,12/21/2018 19:16,95,
12/21/2018,12/21/2018 19:23,80,
12/21/2018,12/21/2018 19:29,70,
12/21/2018,12/21/2018 19:37,70,
12/21/2018,12/21/2018 19:44,70,
12/21/2018,12/21/2018 19:51,60,
12/21/2018,12/21/2018 19:58,55,
12/21/2018,12/21/2018 20:02,50,
12/21/2018,12/21/2018 20:09,,
12/21/2018,12/21/2018 20:16,,
12/21/2018,12/21/2018 20:23,,
12/21/2018,12/21/2018 20:29,,
12/21/2018,12/21/2018 20:37,,
12/21/2018,12/21/2018 20:44,,
12/22/2018,12/22/2018 8:16,,
12/22/2018,12/22/2018 8:23,,
12/22/2018,12/22/2018 8:29,,
12/22/2018,12/22/2018 8:37,,
12/22/2018,12/22/2018 8:44,60,
12/22/2018,12/22/2018 8:51,70,
12/22/2018,12/22/2018 8:58,80,
12/22/2018,12/22/2018 9:02,80,
12/22/2018,12/22/2018 9:09,80,
12/22/2018,12/22/2018 9:10,80,
12/22/2018,12/22/2018 9:16,85,
12/22/2018,12/22/2018 9:23,85,
12/22/2018,12/22/2018 9:29,85,
12/22/2018,12/22/2018 8:56,,36
12/22/2018,12/22/2018 9:37,95,
12/22/2018,12/22/2018 9:10,,31
12/22/2018,12/22/2018 9:44,105,
12/22/2018,12/22/2018 9:51,95,
12/22/2018,12/22/2018 9:58,105,
12/22/2018,12/22/2018 10:02,105,
12/22/2018,12/22/2018 10:09,110,
12/22/2018,12/22/2018 10:16,115,
12/22/2018,12/22/2018 10:23,115,
12/22/2018,12/22/2018 10:29,115,
12/22/2018,12/22/2018 10:37,115,
12/22/2018,12/22/2018 10:44,115,
12/22/2018,12/22/2018 10:51,115,
12/22/2018,12/22/2018 10:58,105,
12/22/2018,12/22/2018 11:02,105,
12/22/2018,12/22/2018 11:09,115,
12/22/2018,12/22/2018 11:16,125,
12/22/2018,12/22/2018 11:23,125,
12/22/2018,12/22/2018 11:29,115,
12/22/2018,12/22/2018 11:37,115,
12/22/2018,12/22/2018 11:44,120,
12/22/2018,12/22/2018 11:51,115,
12/22/2018,12/22/2018 11:58,115,
12/22/2018,12/22/2018 12:02,110,
12/22/2018,12/22/2018 12:09,110,
12/22/2018,12/22/2018 12:16,120,
12/22/2018,12/22/2018 12:17,110,
12/22/2018,12/22/2018 12:23,95,
12/22/2018,12/22/2018 12:29,90,
12/22/2018,12/22/2018 12:37,120,
12/22/2018,12/22/2018 12:44,135,
12/22/2018,12/22/2018 12:51,135,
12/22/2018,12/22/2018 12:58,120,
12/22/2018,12/22/2018 13:02,120,
12/22/2018,12/22/2018 13:09,120,
12/22/2018,12/22/2018 13:16,120,
12/22/2018,12/22/2018 13:23,110,
12/22/2018,12/22/2018 13:29,110,
12/22/2018,12/22/2018 13:37,110,
12/22/2018,12/22/2018 13:44,110,
12/22/2018,12/22/2018 13:51,110,
12/22/2018,12/22/2018 13:58,110,
12/22/2018,12/22/2018 14:02,110,
12/22/2018,12/22/2018 14:09,95,
12/22/2018,12/22/2018 14:16,95,
12/22/2018,12/22/2018 14:23,115,
12/22/2018,12/22/2018 14:29,130,
12/22/2018,12/22/2018 14:37,125,
12/22/2018,12/22/2018 14:44,120,
12/22/2018,12/22/2018 14:51,120,
12/22/2018,12/22/2018 14:58,120,
12/22/2018,12/22/2018 15:02,120,
12/22/2018,12/22/2018 15:09,120,
12/22/2018,12/22/2018 15:16,120,
12/22/2018,12/22/2018 15:23,120,
12/22/2018,12/22/2018 15:29,120,
12/22/2018,12/22/2018 15:37,120,
12/22/2018,12/22/2018 15:44,125,
12/22/2018,12/22/2018 15:51,130,
12/22/2018,12/22/2018 15:58,125,
12/22/2018,12/22/2018 16:02,130,
12/22/2018,12/22/2018 16:09,130,
12/22/2018,12/22/2018 16:16,130,
12/22/2018,12/22/2018 16:23,120,
12/22/2018,12/22/2018 16:29,120,
12/22/2018,12/22/2018 16:37,125,
12/22/2018,12/22/2018 16:44,120,
12/22/2018,12/22/2018 16:51,110,
12/22/2018,12/22/2018 16:58,110,
12/22/2018,12/22/2018 17:02,110,
12/22/2018,12/22/2018 17:09,110,
12/22/2018,12/22/2018 17:16,110,
12/22/2018,12/22/2018 17:23,110,
12/22/2018,12/22/2018 17:29,110,
12/22/2018,12/22/2018 17:37,110,
12/22/2018,12/22/2018 17:44,110,
12/22/2018,12/22/2018 17:51,110,
12/22/2018,12/22/2018 17:58,95,
12/22/2018,12/22/2018 18:02,110,
12/22/2018,12/22/2018 18:09,105,
12/22/2018,12/22/2018 18:16,105,
12/22/2018,12/22/2018 18:23,105,
12/22/2018,12/22/2018 18:29,95,
12/22/2018,12/22/2018 18:37,95,
12/22/2018,12/22/2018 18:38,95,
12/22/2018,12/22/2018 18:44,90,
12/22/2018,12/22/2018 18:51,90,
12/22/2018,12/22/2018 18:58,90,
12/22/2018,12/22/2018 19:02,90,
12/22/2018,12/22/2018 19:09,80,
12/22/2018,12/22/2018 19:16,65,
12/22/2018,12/22/2018 19:23,65,
12/22/2018,12/22/2018 19:29,55,
12/22/2018,12/22/2018 19:37,50,
12/22/2018,12/22/2018 19:44,50,
12/22/2018,12/22/2018 19:51,45,
12/22/2018,12/22/2018 19:58,30,
12/22/2018,12/22/2018 20:02,30,
12/22/2018,12/22/2018 20:09,30,
12/22/2018,12/22/2018 20:16,30,
12/22/2018,12/22/2018 20:23,30,
12/22/2018,12/22/2018 20:29,15,
12/22/2018,12/22/2018 20:37,15,
12/22/2018,12/22/2018 20:44,25,
12/22/2018,12/22/2018 20:51,30,
12/22/2018,12/22/2018 20:58,30,
12/22/2018,12/22/2018 21:02,30,
12/22/2018,12/22/2018 21:09,30,
12/22/2018,12/22/2018 21:16,25,
12/22/2018,12/22/2018 21:23,25,
12/22/2018,12/22/2018 21:29,25,
12/22/2018,12/22/2018 21:37,25,
12/22/2018,12/22/2018 21:44,25,
12/22/2018,12/22/2018 21:51,25,
12/22/2018,12/22/2018 21:58,25,
12/22/2018,12/22/2018 22:02,25,
12/22/2018,12/22/2018 22:09,25,
12/22/2018,12/22/2018 22:16,15,
12/22/2018,12/22/2018 22:23,15,
12/22/2018,12/22/2018 22:29,15,
12/22/2018,12/22/2018 22:37,15,
12/22/2018,12/22/2018 22:44,15,
12/22/2018,12/22/2018 22:51,15,
12/22/2018,12/22/2018 22:58,10,
12/22/2018,12/22/2018 23:02,10,
12/22/2018,12/22/2018 23:09,10,
12/22/2018,12/22/2018 23:16,10,
12/22/2018,12/22/2018 23:23,5,
12/22/2018,12/22/2018 23:29,5,
12/22/2018,12/22/2018 23:37,,
12/22/2018,12/22/2018 23:44,,
12/23/2018,12/23/2018 8:16,,
12/23/2018,12/23/2018 8:23,,
12/23/2018,12/23/2018 8:29,,
12/23/2018,12/23/2018 8:37,,
12/23/2018,12/23/2018 8:44,,
12/23/2018,12/23/2018 8:51,80,
12/23/2018,12/23/2018 8:51,45,
12/23/2018,12/23/2018 8:58,60,
12/23/2018,12/23/2018 9:02,85,
12/23/2018,12/23/2018 9:09,105,
12/23/2018,12/23/2018 9:16,105,
12/23/2018,12/23/2018 9:23,115,
12/23/2018,12/23/2018 9:29,115,
12/23/2018,12/23/2018 9:37,135,
12/23/2018,12/23/2018 9:44,135,
12/23/2018,12/23/2018 9:51,135,
12/23/2018,12/23/2018 9:58,135,
12/23/2018,12/23/2018 10:02,120,
12/23/2018,12/23/2018 10:09,135,
12/23/2018,12/23/2018 10:16,135,
12/23/2018,12/23/2018 10:23,135,
12/23/2018,12/23/2018 10:29,135,
12/23/2018,12/23/2018 10:37,135,
12/23/2018,12/23/2018 10:44,135,
12/23/2018,12/23/2018 10:51,135,
12/23/2018,12/23/2018 10:58,135,
12/23/2018,12/23/2018 11:02,135,
12/23/2018,12/23/2018 11:09,135,
12/23/2018,12/23/2018 11:16,130,
12/23/2018,12/23/2018 11:23,130,
12/23/2018,12/23/2018 11:29,125,
12/23/2018,12/23/2018 11:37,130,
12/23/2018,12/23/2018 11:44,125,
12/23/2018,12/23/2018 11:51,120,
12/23/2018,12/23/2018 11:58,120,
12/23/2018,12/23/2018 12:02,120,
12/23/2018,12/23/2018 12:09,115,
12/23/2018,12/23/2018 12:16,115,
12/23/2018,12/23/2018 12:23,115,
12/23/2018,12/23/2018 12:29,120,
12/23/2018,12/23/2018 12:37,115,
12/23/2018,12/23/2018 12:44,110,
12/23/2018,12/23/2018 12:51,110,
12/23/2018,12/23/2018 12:54,110,
12/23/2018,12/23/2018 12:58,110,
12/23/2018,12/23/2018 13:02,120,
12/23/2018,12/23/2018 13:09,125,
12/23/2018,12/23/2018 13:16,125,
12/23/2018,12/23/2018 13:23,135,
12/23/2018,12/23/2018 13:29,135,
12/23/2018,12/23/2018 13:37,135,
12/23/2018,12/23/2018 13:44,135,
12/23/2018,12/23/2018 13:51,135,
12/23/2018,12/23/2018 13:58,140,
12/23/2018,12/23/2018 14:02,140,
12/23/2018,12/23/2018 14:09,135,
12/23/2018,12/23/2018 14:16,135,
12/23/2018,12/23/2018 14:23,135,
12/23/2018,12/23/2018 14:29,135,
12/23/2018,12/23/2018 14:37,135,
12/23/2018,12/23/2018 14:44,135,
12/23/2018,12/23/2018 14:51,135,
12/23/2018,12/23/2018 14:58,135,
12/23/2018,12/23/2018 15:02,135,
12/23/2018,12/23/2018 15:09,135,
12/23/2018,12/23/2018 15:16,135,
12/23/2018,12/23/2018 15:22,135,
12/23/2018,12/23/2018 15:23,135,
12/23/2018,12/23/2018 15:29,135,
12/23/2018,12/23/2018 15:37,135,
12/23/2018,12/23/2018 15:44,135,
12/23/2018,12/23/2018 15:51,135,
12/23/2018,12/23/2018 15:58,135,
12/23/2018,12/23/2018 16:02,135,
12/23/2018,12/23/2018 16:09,135,
12/23/2018,12/23/2018 16:16,135,
12/23/2018,12/23/2018 16:23,145,
12/23/2018,12/23/2018 16:29,135,
12/23/2018,12/23/2018 16:37,125,
12/23/2018,12/23/2018 16:44,125,
12/23/2018,12/23/2018 16:51,120,
12/23/2018,12/23/2018 16:58,120,
12/23/2018,12/23/2018 17:02,130,
12/23/2018,12/23/2018 17:09,130,
12/23/2018,12/23/2018 17:12,135,
12/23/2018,12/23/2018 17:16,130,
12/23/2018,12/23/2018 17:23,115,
12/23/2018,12/23/2018 17:29,115,
12/23/2018,12/23/2018 17:37,120,
12/23/2018,12/23/2018 17:44,120,
12/23/2018,12/23/2018 17:51,120,
12/23/2018,12/23/2018 17:58,110,
12/23/2018,12/23/2018 18:02,110,
12/23/2018,12/23/2018 18:09,105,
12/23/2018,12/23/2018 18:16,105,
12/23/2018,12/23/2018 18:23,110,
12/23/2018,12/23/2018 18:29,110,
12/23/2018,12/23/2018 17:13,,80
12/23/2018,12/23/2018 18:37,110,
12/23/2018,12/23/2018 18:44,110,
12/23/2018,12/23/2018 18:51,95,
12/23/2018,12/23/2018 18:58,85,
12/23/2018,12/23/2018 19:02,85,
12/23/2018,12/23/2018 19:09,85,
12/23/2018,12/23/2018 19:16,85,
12/23/2018,12/23/2018 19:23,85,
12/23/2018,12/23/2018 19:29,85,
12/23/2018,12/23/2018 19:37,90,
12/23/2018,12/23/2018 19:44,95,
12/23/2018,12/23/2018 19:51,80,
12/23/2018,12/23/2018 19:58,80,
12/23/2018,12/23/2018 20:02,70,
12/23/2018,12/23/2018 20:06,70,
12/23/2018,12/23/2018 20:09,75,
12/23/2018,12/23/2018 20:16,60,
12/23/2018,12/23/2018 20:23,60,
12/23/2018,12/23/2018 20:29,50,
12/23/2018,12/23/2018 20:37,45,
12/23/2018,12/23/2018 20:44,45,
12/23/2018,12/23/2018 20:51,45,
12/23/2018,12/23/2018 20:58,30,
12/23/2018,12/23/2018 21:02,30,
12/23/2018,12/23/2018 20:05,,48
12/23/2018,12/23/2018 21:09,,
12/23/2018,12/23/2018 21:16,,
12/23/2018,12/23/2018 21:23,,
12/23/2018,12/23/2018 21:29,,
12/23/2018,12/23/2018 21:37,,
12/23/2018,12/23/2018 21:44,,
12/24/2018,12/24/2018 6:51,,
12/24/2018,12/24/2018 6:58,,
12/24/2018,12/24/2018 7:02,,
12/24/2018,12/24/2018 7:09,,
12/24/2018,12/24/2018 7:16,,
12/24/2018,12/24/2018 7:23,5,
12/24/2018,12/24/2018 7:29,5,
12/24/2018,12/24/2018 7:37,,
12/24/2018,12/24/2018 7:44,,
12/24/2018,12/24/2018 7:51,,
12/24/2018,12/24/2018 7:58,,
12/24/2018,12/24/2018 8:02,,
12/24/2018,12/24/2018 8:09,,
12/24/2018,12/24/2018 8:16,,
12/24/2018,12/24/2018 8:23,25,
12/24/2018,12/24/2018 8:29,25,
12/24/2018,12/24/2018 8:37,30,
12/24/2018,12/24/2018 8:44,20,
12/24/2018,12/24/2018 8:51,20,
12/24/2018,12/24/2018 8:58,105,
12/24/2018,12/24/2018 9:02,55,
12/24/2018,12/24/2018 9:09,135,
12/24/2018,12/24/2018 9:16,135,
12/24/2018,12/24/2018 9:23,135,
12/24/2018,12/24/2018 9:29,135,
12/24/2018,12/24/2018 9:37,135,
12/24/2018,12/24/2018 9:44,135,
12/24/2018,12/24/2018 9:51,135,
12/24/2018,12/24/2018 9:58,135,
12/24/2018,12/24/2018 10:02,135,
12/24/2018,12/24/2018 10:09,135,
12/24/2018,12/24/2018 10:16,135,
12/24/2018,12/24/2018 10:23,135,
12/24/2018,12/24/2018 10:29,135,
12/24/2018,12/24/2018 10:37,135,
12/24/2018,12/24/2018 10:44,135,
12/24/2018,12/24/2018 10:51,135,
12/24/2018,12/24/2018 10:58,135,
12/24/2018,12/24/2018 9:18,,103
12/24/2018,12/24/2018 11:02,135,
12/24/2018,12/24/2018 11:09,150,
12/24/2018,12/24/2018 11:16,150,
12/24/2018,12/24/2018 11:23,150,
12/24/2018,12/24/2018 11:29,150,
12/24/2018,12/24/2018 9:20,,134
12/24/2018,12/24/2018 11:37,150,
12/24/2018,12/24/2018 11:44,150,
12/24/2018,12/24/2018 11:51,150,
12/24/2018,12/24/2018 11:58,140,
12/24/2018,12/24/2018 12:02,140,
12/24/2018,12/24/2018 12:09,140,
12/24/2018,12/24/2018 12:16,140,
12/24/2018,12/24/2018 12:23,140,
12/24/2018,12/24/2018 12:29,150,
12/24/2018,12/24/2018 12:37,150,
12/24/2018,12/24/2018 12:44,150,
12/24/2018,12/24/2018 12:51,160,
12/24/2018,12/24/2018 12:58,160,
12/24/2018,12/24/2018 13:02,160,
12/24/2018,12/24/2018 13:09,120,
12/24/2018,12/24/2018 13:16,120,
12/24/2018,12/24/2018 13:23,130,
12/24/2018,12/24/2018 13:29,130,
12/24/2018,12/24/2018 13:37,115,
12/24/2018,12/24/2018 13:44,140,
12/24/2018,12/24/2018 13:51,140,
12/24/2018,12/24/2018 13:58,130,
12/24/2018,12/24/2018 14:02,135,
12/24/2018,12/24/2018 14:09,135,
12/24/2018,12/24/2018 14:16,130,
12/24/2018,12/24/2018 14:23,130,
12/24/2018,12/24/2018 14:29,130,
12/24/2018,12/24/2018 14:37,130,
12/24/2018,12/24/2018 14:44,120,
12/24/2018,12/24/2018 14:51,120,
12/24/2018,12/24/2018 14:58,120,
12/24/2018,12/24/2018 15:02,120,
12/24/2018,12/24/2018 15:09,120,
12/24/2018,12/24/2018 15:16,120,
12/24/2018,12/24/2018 15:23,125,
12/24/2018,12/24/2018 15:29,130,
12/24/2018,12/24/2018 15:37,130,
12/24/2018,12/24/2018 15:44,135,
12/24/2018,12/24/2018 15:51,120,
12/24/2018,12/24/2018 15:58,125,
12/24/2018,12/24/2018 16:02,125,
12/24/2018,12/24/2018 16:09,125,
12/24/2018,12/24/2018 16:16,125,
12/24/2018,12/24/2018 16:23,125,
12/24/2018,12/24/2018 16:29,125,
12/24/2018,12/24/2018 16:37,130,
12/24/2018,12/24/2018 16:44,130,
12/24/2018,12/24/2018 16:51,130,
12/24/2018,12/24/2018 16:58,135,
12/24/2018,12/24/2018 17:02,135,
12/24/2018,12/24/2018 17:09,135,
12/24/2018,12/24/2018 17:16,135,
12/24/2018,12/24/2018 17:23,130,
12/24/2018,12/24/2018 17:29,130,
12/24/2018,12/24/2018 17:37,120,
12/24/2018,12/24/2018 17:44,105,
12/24/2018,12/24/2018 17:51,105,
12/24/2018,12/24/2018 17:58,105,
12/24/2018,12/24/2018 18:02,105,
12/24/2018,12/24/2018 18:09,105,
12/24/2018,12/24/2018 18:16,110,
12/24/2018,12/24/2018 18:23,110,
12/24/2018,12/24/2018 18:29,110,
12/24/2018,12/24/2018 18:37,105,
12/24/2018,12/24/2018 18:44,105,
12/24/2018,12/24/2018 18:51,105,
12/24/2018,12/24/2018 18:58,95,
12/24/2018,12/24/2018 19:02,95,
12/24/2018,12/24/2018 19:09,95,
12/24/2018,12/24/2018 19:16,105,
12/24/2018,12/24/2018 19:23,90,
12/24/2018,12/24/2018 19:28,105,
12/24/2018,12/24/2018 19:29,105,
12/24/2018,12/24/2018 19:37,105,
12/24/2018,12/24/2018 19:44,95,
12/24/2018,12/24/2018 19:51,75,
12/24/2018,12/24/2018 19:58,65,
12/24/2018,12/24/2018 20:02,65,
12/24/2018,12/24/2018 20:09,60,
12/24/2018,12/24/2018 20:16,60,
12/24/2018,12/24/2018 20:23,55,
12/24/2018,12/24/2018 20:29,50,
12/24/2018,12/24/2018 20:37,50,
12/24/2018,12/24/2018 20:44,50,
12/24/2018,12/24/2018 20:51,25,
12/24/2018,12/24/2018 20:56,20,
12/24/2018,12/24/2018 20:58,20,
12/24/2018,12/24/2018 21:02,20,
12/24/2018,12/24/2018 21:09,,
12/24/2018,12/24/2018 20:56,,19
12/24/2018,12/24/2018 21:16,,
12/24/2018,12/24/2018 21:23,,
12/24/2018,12/24/2018 21:29,,
12/24/2018,12/24/2018 21:37,,
12/24/2018,12/24/2018 21:44,,
12/25/2018,12/25/2018 8:16,,
12/25/2018,12/25/2018 8:23,,
12/25/2018,12/25/2018 8:29,,
12/25/2018,12/25/2018 8:37,,
12/25/2018,12/25/2018 8:44,,
12/25/2018,12/25/2018 8:51,45,
12/25/2018,12/25/2018 8:58,125,
12/25/2018,12/25/2018 8:49,,11
12/25/2018,12/25/2018 9:02,80,
12/25/2018,12/25/2018 9:05,170,
12/25/2018,12/25/2018 9:09,135,
12/25/2018,12/25/2018 9:16,135,
12/25/2018,12/25/2018 9:18,135,
12/25/2018,12/25/2018 9:23,135,
12/25/2018,12/25/2018 9:29,135,
12/25/2018,12/25/2018 9:30,135,
12/25/2018,12/25/2018 9:37,135,
12/25/2018,12/25/2018 9:44,135,
12/25/2018,12/25/2018 9:51,135,
12/25/2018,12/25/2018 9:58,135,
12/25/2018,12/25/2018 10:02,135,
12/25/2018,12/25/2018 10:09,135,
12/25/2018,12/25/2018 10:16,135,
12/25/2018,12/25/2018 10:23,120,
12/25/2018,12/25/2018 10:29,105,
12/25/2018,12/25/2018 10:37,95,
12/25/2018,12/25/2018 10:44,95,
12/25/2018,12/25/2018 10:51,95,
12/25/2018,12/25/2018 10:54,95,
12/25/2018,12/25/2018 10:58,105,
12/25/2018,12/25/2018 11:02,120,
12/25/2018,12/25/2018 11:09,120,
12/25/2018,12/25/2018 11:16,120,
12/25/2018,12/25/2018 11:23,105,
12/25/2018,12/25/2018 11:29,105,
12/25/2018,12/25/2018 11:37,110,
12/25/2018,12/25/2018 11:44,130,
12/25/2018,12/25/2018 11:51,130,
12/25/2018,12/25/2018 11:58,130,
12/25/2018,12/25/2018 12:02,115,
12/25/2018,12/25/2018 12:09,120,
12/25/2018,12/25/2018 12:16,120,
12/25/2018,12/25/2018 12:23,115,
12/25/2018,12/25/2018 12:29,120,
12/25/2018,12/25/2018 12:37,120,
12/25/2018,12/25/2018 12:44,120,
12/25/2018,12/25/2018 12:51,120,
12/25/2018,12/25/2018 12:58,125,
12/25/2018,12/25/2018 13:02,125,
12/25/2018,12/25/2018 13:09,125,
12/25/2018,12/25/2018 13:16,125,
12/25/2018,12/25/2018 13:19,125,
12/25/2018,12/25/2018 13:23,125,
12/25/2018,12/25/2018 13:29,130,
12/25/2018,12/25/2018 13:37,115,
12/25/2018,12/25/2018 13:44,115,
12/25/2018,12/25/2018 10:54,,58
12/25/2018,12/25/2018 13:51,120,
12/25/2018,12/25/2018 13:58,120,
12/25/2018,12/25/2018 14:02,125,
12/25/2018,12/25/2018 14:09,115,
12/25/2018,12/25/2018 14:16,115,
12/25/2018,12/25/2018 14:23,110,
12/25/2018,12/25/2018 14:29,120,
12/25/2018,12/25/2018 14:37,135,
12/25/2018,12/25/2018 14:44,130,
12/25/2018,12/25/2018 14:51,130,
12/25/2018,12/25/2018 14:58,130,
12/25/2018,12/25/2018 15:02,125,
12/25/2018,12/25/2018 15:09,135,
12/25/2018,12/25/2018 15:16,135,
12/25/2018,12/25/2018 15:21,140,
12/25/2018,12/25/2018 15:23,140,
12/25/2018,12/25/2018 15:29,135,
12/25/2018,12/25/2018 15:37,135,
12/25/2018,12/25/2018 15:44,120,
12/25/2018,12/25/2018 15:51,110,
12/25/2018,12/25/2018 15:58,115,
12/25/2018,12/25/2018 16:02,115,
12/25/2018,12/25/2018 16:09,115,
12/25/2018,12/25/2018 16:16,110,
12/25/2018,12/25/2018 16:23,110,
12/25/2018,12/25/2018 16:29,125,
12/25/2018,12/25/2018 16:37,125,
12/25/2018,12/25/2018 16:44,125,
12/25/2018,12/25/2018 16:51,125,
12/25/2018,12/25/2018 16:58,125,
12/25/2018,12/25/2018 17:02,120,
12/25/2018,12/25/2018 17:09,120,
12/25/2018,12/25/2018 17:16,120,
12/25/2018,12/25/2018 17:23,120,
12/25/2018,12/25/2018 17:29,140,
12/25/2018,12/25/2018 17:37,120,
12/25/2018,12/25/2018 17:44,110,
12/25/2018,12/25/2018 17:51,115,
12/25/2018,12/25/2018 17:58,105,
12/25/2018,12/25/2018 18:02,110,
12/25/2018,12/25/2018 18:09,110,
12/25/2018,12/25/2018 18:16,110,
12/25/2018,12/25/2018 18:23,115,
12/25/2018,12/25/2018 18:29,105,
12/25/2018,12/25/2018 18:37,105,
12/25/2018,12/25/2018 18:44,105,
12/25/2018,12/25/2018 18:51,105,
12/25/2018,12/25/2018 18:58,95,
12/25/2018,12/25/2018 19:02,95,
12/25/2018,12/25/2018 19:09,95,
12/25/2018,12/25/2018 19:16,95,
12/25/2018,12/25/2018 19:23,95,
12/25/2018,12/25/2018 19:29,90,
12/25/2018,12/25/2018 19:37,90,
12/25/2018,12/25/2018 19:44,75,
12/25/2018,12/25/2018 19:51,75,
12/25/2018,12/25/2018 19:58,65,
12/25/2018,12/25/2018 20:02,65,
12/25/2018,12/25/2018 20:09,60,
12/25/2018,12/25/2018 20:16,60,
12/25/2018,12/25/2018 20:23,55,
12/25/2018,12/25/2018 20:29,55,
12/25/2018,12/25/2018 20:37,40,
12/25/2018,12/25/2018 20:44,40,
12/25/2018,12/25/2018 20:51,40,
12/25/2018,12/25/2018 20:58,40,
12/25/2018,12/25/2018 21:02,40,
12/25/2018,12/25/2018 21:09,,
12/25/2018,12/25/2018 21:16,,
12/25/2018,12/25/2018 21:23,,
12/25/2018,12/25/2018 21:29,,
12/25/2018,12/25/2018 21:37,,
12/25/2018,12/25/2018 21:44,,
12/26/2018,12/26/2018 7:16,,
12/26/2018,12/26/2018 7:23,,
12/26/2018,12/26/2018 7:29,,
12/26/2018,12/26/2018 7:37,,
12/26/2018,12/26/2018 7:44,,
12/26/2018,12/26/2018 7:51,45,
12/26/2018,12/26/2018 7:58,55,
12/26/2018,12/26/2018 8:02,80,
12/26/2018,12/26/2018 8:09,115,
12/26/2018,12/26/2018 8:16,125,
12/26/2018,12/26/2018 8:23,135,
12/26/2018,12/26/2018 8:29,165,
12/26/2018,12/26/2018 8:37,165,
12/26/2018,12/26/2018 8:44,165,
12/26/2018,12/26/2018 8:51,210,
12/26/2018,12/26/2018 8:58,210,
12/26/2018,12/26/2018 9:02,210,
12/26/2018,12/26/2018 9:05,210,
12/26/2018,12/26/2018 9:09,180,
12/26/2018,12/26/2018 9:16,180,
12/26/2018,12/26/2018 9:23,180,
12/26/2018,12/26/2018 9:29,180,
12/26/2018,12/26/2018 9:37,135,
12/26/2018,12/26/2018 9:44,135,
12/26/2018,12/26/2018 9:51,135,
12/26/2018,12/26/2018 9:58,135,
12/26/2018,12/26/2018 10:02,135,
12/26/2018,12/26/2018 10:09,135,
12/26/2018,12/26/2018 10:16,135,
12/26/2018,12/26/2018 10:23,135,
12/26/2018,12/26/2018 10:29,135,
12/26/2018,12/26/2018 10:37,135,
12/26/2018,12/26/2018 10:44,135,
12/26/2018,12/26/2018 10:51,135,
12/26/2018,12/26/2018 10:58,135,
12/26/2018,12/26/2018 11:02,135,
12/26/2018,12/26/2018 11:09,135,
12/26/2018,12/26/2018 11:16,120,
12/26/2018,12/26/2018 11:23,115,
12/26/2018,12/26/2018 11:29,115,
12/26/2018,12/26/2018 11:29,135,
12/26/2018,12/26/2018 10:23,,72
12/26/2018,12/26/2018 11:37,115,
12/26/2018,12/26/2018 11:44,115,
12/26/2018,12/26/2018 11:51,130,
12/26/2018,12/26/2018 11:58,130,
12/26/2018,12/26/2018 12:02,130,
12/26/2018,12/26/2018 12:09,130,
12/26/2018,12/26/2018 12:16,130,
12/26/2018,12/26/2018 12:23,140,
12/26/2018,12/26/2018 12:29,140,
12/26/2018,12/26/2018 12:37,150,
12/26/2018,12/26/2018 12:44,140,
12/26/2018,12/26/2018 12:51,140,
12/26/2018,12/26/2018 12:58,140,
12/26/2018,12/26/2018 11:30,,90
12/26/2018,12/26/2018 13:02,140,
12/26/2018,12/26/2018 13:09,140,
12/26/2018,12/26/2018 13:16,140,
12/26/2018,12/26/2018 13:23,140,
12/26/2018,12/26/2018 13:29,140,
12/26/2018,12/26/2018 13:37,150,
12/26/2018,12/26/2018 13:44,150,
12/26/2018,12/26/2018 13:51,150,
12/26/2018,12/26/2018 13:58,150,
12/26/2018,12/26/2018 14:02,150,
12/26/2018,12/26/2018 14:09,150,
12/26/2018,12/26/2018 14:16,165,
12/26/2018,12/26/2018 14:23,160,
12/26/2018,12/26/2018 14:29,160,
12/26/2018,12/26/2018 14:37,160,
12/26/2018,12/26/2018 14:44,150,
12/26/2018,12/26/2018 14:51,150,
12/26/2018,12/26/2018 14:58,155,
12/26/2018,12/26/2018 15:02,155,
12/26/2018,12/26/2018 15:09,155,
12/26/2018,12/26/2018 15:16,155,
12/26/2018,12/26/2018 15:23,150,
12/26/2018,12/26/2018 15:29,150,
12/26/2018,12/26/2018 15:37,150,
12/26/2018,12/26/2018 15:44,165,
12/26/2018,12/26/2018 15:51,145,
12/26/2018,12/26/2018 15:58,145,
12/26/2018,12/26/2018 16:02,145,
12/26/2018,12/26/2018 16:09,145,
12/26/2018,12/26/2018 16:16,165,
